Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;Totalt i retning KROKEN;3283;100,0;24;24;0;0;100,00;3209;74;26;32;8;8;8;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;Totalt i retning TROMSDALEN;3232;100,0;24;24;0;0;100,00;3167;65;17;37;9;2;2;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;Totalt;6515;100,0;24;24;0;0;100,00;6376;139;43;69;17;10;10;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;1;2247;100,0;24;24;0;0;100,00;2176;71;16;26;21;8;8;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;2;2216;100,0;24;24;0;0;100,00;2149;67;17;26;17;7;5;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;Totalt i retning KROKEN;2217;100,0;24;24;0;0;100,00;2150;67;17;26;17;7;5;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;Totalt i retning TROMSDALEN;2246;100,0;24;24;0;0;100,00;2175;71;16;26;21;8;8;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;Totalt;4463;100,0;24;24;0;0;100,00;4325;138;33;52;38;15;13;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;1;2993;100,0;24;24;0;0;100,00;2881;112;33;25;22;32;29;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;2;3037;100,0;24;24;0;0;100,00;2934;103;30;28;17;28;25;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;Totalt i retning KROKEN;3041;100,0;24;24;0;0;100,00;2938;103;30;28;17;28;25;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;Totalt i retning TROMSDALEN;2989;100,0;24;24;0;0;100,00;2877;112;33;25;22;32;29;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;Totalt;6030;100,0;24;24;0;0;100,00;5815;215;63;53;39;60;54;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;1;4538;100,0;24;24;0;1;99,98;4266;271;57;94;50;70;65;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;2;4456;100,0;24;24;0;0;100,00;4241;215;47;92;29;47;44;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;Totalt i retning KROKEN;4458;100,0;24;24;0;0;100,00;4243;215;47;92;29;47;44;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;Totalt i retning TROMSDALEN;4536;100,0;24;24;0;1;99,98;4264;271;57;94;50;70;65;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;Totalt;8994;100,0;24;24;0;1;99,99;8507;486;104;186;79;117;109;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;1;4441;100,0;24;24;0;0;100,00;4188;253;46;88;49;70;64;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;2;4479;100,0;24;24;0;0;100,00;4260;219;45;84;35;55;51;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;Totalt i retning KROKEN;4479;100,0;24;24;0;0;100,00;4260;219;45;84;35;55;51;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;Totalt i retning TROMSDALEN;4441;100,0;24;24;0;0;100,00;4188;253;46;88;49;70;64;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;Totalt;8920;100,0;24;24;0;0;100,00;8448;472;91;172;84;125;115;10
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;1;4758;100,0;24;24;0;0;100,00;4491;267;56;91;53;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;2;4789;100,0;24;24;0;0;100,00;4547;242;63;79;47;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;Totalt i retning KROKEN;4789;100,0;24;24;0;0;100,00;4547;242;63;79;47;53;50;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;Totalt i retning TROMSDALEN;4758;100,0;24;24;0;0;100,00;4491;267;56;91;53;67;64;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;Totalt;9547;100,0;24;24;0;0;100,00;9038;509;119;170;100;120;114;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;1;4987;100,0;24;24;0;0;100,00;4773;214;45;69;53;47;45;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;2;4992;100,0;24;24;0;0;100,00;4777;215;58;71;39;47;44;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;Totalt i retning KROKEN;4992;100,0;24;24;0;0;100,00;4777;215;58;71;39;47;44;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;Totalt i retning TROMSDALEN;4987;100,0;24;24;0;0;100,00;4773;214;45;69;53;47;45;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;Totalt;9979;100,0;24;24;0;0;100,00;9550;429;103;140;92;94;89;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;1;4077;100,0;24;24;0;0;100,00;4002;75;32;13;21;9;7;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;2;3815;100,0;24;24;0;0;100,00;3740;75;33;13;19;10;9;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;Totalt i retning KROKEN;3818;100,0;24;24;0;0;100,00;3743;75;33;13;19;10;9;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;Totalt i retning TROMSDALEN;4074;100,0;24;24;0;0;100,00;3999;75;32;13;21;9;7;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;Totalt;7892;100,0;24;24;0;0;100,00;7742;150;65;26;40;19;16;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;1;2767;100,0;24;24;0;0;100,00;2671;96;32;26;22;16;16;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;2;3211;100,0;24;24;0;0;100,00;3129;82;26;24;17;15;11;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;Totalt i retning KROKEN;3211;100,0;24;24;0;0;100,00;3129;82;26;24;17;15;11;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;Totalt i retning TROMSDALEN;2767;100,0;24;24;0;0;100,00;2671;96;32;26;22;16;16;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;Totalt;5978;100,0;24;24;0;0;100,00;5800;178;58;50;39;31;27;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;1;5354;100,0;24;24;0;0;100,00;4950;404;122;122;59;101;96;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;2;5078;100,0;24;24;0;0;100,00;4756;322;96;111;47;68;66;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;Totalt i retning KROKEN;5078;100,0;24;24;0;0;100,00;4756;322;96;111;47;68;66;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;Totalt i retning TROMSDALEN;5354;100,0;24;24;0;0;100,00;4950;404;122;122;59;101;96;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;Totalt;10432;100,0;24;24;0;0;100,00;9706;726;218;233;106;169;162;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;1;5513;100,0;24;24;0;0;100,00;5115;398;102;140;67;89;84;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;2;5312;100,0;24;24;0;1;99,98;4969;342;101;121;62;58;55;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;Totalt i retning KROKEN;5313;100,0;24;24;0;1;99,98;4970;342;101;121;62;58;55;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;Totalt i retning TROMSDALEN;5512;100,0;24;24;0;0;100,00;5114;398;102;140;67;89;84;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;Totalt;10825;100,0;24;24;0;1;99,99;10084;740;203;261;129;147;139;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;2023-01-04;1;5748;100,0;24;24;0;0;100,00;5320;428;111;146;74;97;91;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;2023-01-04;2;5496;100,0;24;24;0;0;100,00;5134;362;94;142;55;71;69;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;2023-01-04;Totalt i retning KROKEN;5496;100,0;24;24;0;0;100,00;5134;362;94;142;55;71;69;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;2023-01-04;Totalt i retning TROMSDALEN;5748;100,0;24;24;0;0;100,00;5320;428;111;146;74;97;91;6
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;2023-01-04;Totalt;11244;100,0;24;24;0;0;100,00;10454;790;205;288;129;168;160;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;2023-01-05;1;5525;100,0;24;24;0;0;100,00;5105;420;107;131;86;96;94;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;2023-01-05;2;5328;100,0;24;24;0;0;100,00;4959;369;103;130;64;72;71;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;2023-01-05;Totalt i retning KROKEN;5328;100,0;24;24;0;0;100,00;4959;369;103;130;64;72;71;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;2023-01-05;Totalt i retning TROMSDALEN;5525;100,0;24;24;0;0;100,00;5105;420;107;131;86;96;94;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;2023-01-05;Totalt;10853;100,0;24;24;0;0;100,00;10064;789;210;261;150;168;165;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;2023-01-06;1;5529;100,0;24;24;0;0;100,00;5138;391;105;135;85;66;62;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;2023-01-06;2;5422;100,0;24;24;0;0;100,00;5041;381;111;144;71;55;51;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;2023-01-06;Totalt i retning KROKEN;5422;100,0;24;24;0;0;100,00;5041;381;111;144;71;55;51;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;2023-01-06;Totalt i retning TROMSDALEN;5529;100,0;24;24;0;0;100,00;5138;391;105;135;85;66;62;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;2023-01-06;Totalt;10951;100,0;24;24;0;0;100,00;10179;772;216;279;156;121;113;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;2023-01-07;1;4394;100,0;24;24;0;0;100,00;4259;135;39;35;41;20;18;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;2023-01-07;2;4165;100,0;24;24;0;0;100,00;4052;113;32;31;34;16;13;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;2023-01-07;Totalt i retning KROKEN;4164;100,0;24;24;0;0;100,00;4051;113;32;31;34;16;13;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;2023-01-07;Totalt i retning TROMSDALEN;4395;100,0;24;24;0;0;100,00;4260;135;39;35;41;20;18;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-07T00:00+01:00;2023-01-08T00:00+01:00;2023-01-07;Totalt;8559;100,0;24;24;0;0;100,00;8311;248;71;66;75;36;31;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;2023-01-08;1;2966;100,0;24;24;0;0;100,00;2838;128;31;23;43;31;30;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;2023-01-08;2;3173;100,0;24;24;0;0;100,00;3042;131;28;31;28;44;41;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;2023-01-08;Totalt i retning KROKEN;3172;100,0;24;24;0;0;100,00;3041;131;28;31;28;44;41;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;2023-01-08;Totalt i retning TROMSDALEN;2967;100,0;24;24;0;0;100,00;2839;128;31;23;43;31;30;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-08T00:00+01:00;2023-01-09T00:00+01:00;2023-01-08;Totalt;6139;100,0;24;24;0;0;100,00;5880;259;59;54;71;75;71;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;2023-01-09;1;5667;100,0;24;24;0;0;100,00;5233;434;112;138;63;121;117;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;2023-01-09;2;5612;100,0;24;24;0;0;100,00;5222;390;118;136;56;80;77;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;2023-01-09;Totalt i retning KROKEN;5614;100,0;24;24;0;0;100,00;5224;390;118;136;56;80;77;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;2023-01-09;Totalt i retning TROMSDALEN;5665;100,0;24;24;0;0;100,00;5231;434;112;138;63;121;117;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-09T00:00+01:00;2023-01-10T00:00+01:00;2023-01-09;Totalt;11279;100,0;24;24;0;0;100,00;10455;824;230;274;119;201;194;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;2023-01-10;1;5687;100,0;24;24;0;0;100,00;5272;415;116;137;69;93;90;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;2023-01-10;2;5442;100,0;24;24;0;0;100,00;5116;326;86;115;53;72;71;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;2023-01-10;Totalt i retning KROKEN;5444;100,0;24;24;0;0;100,00;5118;326;86;115;53;72;71;1
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;2023-01-10;Totalt i retning TROMSDALEN;5685;100,0;24;24;0;0;100,00;5270;415;116;137;69;93;90;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-10T00:00+01:00;2023-01-11T00:00+01:00;2023-01-10;Totalt;11129;100,0;24;24;0;0;100,00;10388;741;202;252;122;165;161;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;2023-01-11;1;5597;100,0;24;24;0;0;100,00;5202;395;87;128;64;116;112;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;2023-01-11;2;5489;100,0;24;24;0;0;100,00;5133;356;83;131;57;85;81;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;2023-01-11;Totalt i retning KROKEN;5489;100,0;24;24;0;0;100,00;5133;356;83;131;57;85;81;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;2023-01-11;Totalt i retning TROMSDALEN;5597;100,0;24;24;0;0;100,00;5202;395;87;128;64;116;112;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-11T00:00+01:00;2023-01-12T00:00+01:00;2023-01-11;Totalt;11086;100,0;24;24;0;0;100,00;10335;751;170;259;121;201;193;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;2023-01-12;1;5417;100,0;24;24;0;0;100,00;5033;384;95;142;62;85;80;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;2023-01-12;2;5837;100,0;24;24;0;0;100,00;5436;401;104;152;57;88;80;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;2023-01-12;Totalt i retning KROKEN;5835;100,0;24;24;0;0;100,00;5434;401;104;152;57;88;80;8
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;2023-01-12;Totalt i retning TROMSDALEN;5419;100,0;24;24;0;0;100,00;5035;384;95;142;62;85;80;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-12T00:00+01:00;2023-01-13T00:00+01:00;2023-01-12;Totalt;11254;100,0;24;24;0;0;100,00;10469;785;199;294;119;173;160;13
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;2023-01-13;1;5673;100,0;24;24;0;0;100,00;5316;357;95;135;63;64;59;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;2023-01-13;2;5350;100,0;24;24;0;0;100,00;5037;313;86;115;56;56;54;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;2023-01-13;Totalt i retning KROKEN;5350;100,0;24;24;0;0;100,00;5037;313;86;115;56;56;54;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;2023-01-13;Totalt i retning TROMSDALEN;5673;100,0;24;24;0;0;100,00;5316;357;95;135;63;64;59;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-13T00:00+01:00;2023-01-14T00:00+01:00;2023-01-13;Totalt;11023;100,0;24;24;0;0;100,00;10353;670;181;250;119;120;113;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;2023-01-14;1;3974;100,0;24;24;0;0;100,00;3860;114;28;41;20;25;22;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;2023-01-14;2;3984;100,0;24;24;0;0;100,00;3882;102;29;37;16;20;18;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;2023-01-14;Totalt i retning KROKEN;3984;100,0;24;24;0;0;100,00;3882;102;29;37;16;20;18;2
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;2023-01-14;Totalt i retning TROMSDALEN;3974;100,0;24;24;0;0;100,00;3860;114;28;41;20;25;22;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-14T00:00+01:00;2023-01-15T00:00+01:00;2023-01-14;Totalt;7958;100,0;24;24;0;0;100,00;7742;216;57;78;36;45;40;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;2023-01-15;1;3184;100,0;24;24;0;0;100,00;3094;90;29;18;22;21;21;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;2023-01-15;2;3483;100,0;24;24;0;0;100,00;3371;112;23;44;15;30;25;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;2023-01-15;Totalt i retning KROKEN;3484;100,0;24;24;0;0;100,00;3372;112;23;44;15;30;25;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;2023-01-15;Totalt i retning TROMSDALEN;3183;100,0;24;24;0;0;100,00;3093;90;29;18;22;21;21;0
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;2023-01-15;Totalt;6667;100,0;24;24;0;0;100,00;6465;202;52;62;37;51;46;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;2023-01-16;1;5729;100,0;24;24;0;0;100,00;5277;452;104;148;73;127;123;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;2023-01-16;2;5625;100,0;24;24;0;0;100,00;5240;385;102;142;65;76;73;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;2023-01-16;Totalt i retning KROKEN;5624;100,0;24;24;0;0;100,00;5239;385;102;142;65;76;73;3
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;2023-01-16;Totalt i retning TROMSDALEN;5730;100,0;24;24;0;0;100,00;5278;452;104;148;73;127;123;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;2023-01-16;Totalt;11354;100,0;24;24;0;0;100,00;10517;837;206;290;138;203;196;7
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;2023-01-17;1;5689;100,0;24;24;0;0;100,00;5250;439;130;149;63;97;92;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;2023-01-17;2;5612;100,0;24;24;0;0;100,00;5223;389;128;133;65;63;59;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;2023-01-17;Totalt i retning KROKEN;5612;100,0;24;24;0;0;100,00;5223;389;128;133;65;63;59;4
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;2023-01-17;Totalt i retning TROMSDALEN;5689;100,0;24;24;0;0;100,00;5250;439;130;149;63;97;92;5
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;2023-01-17;Totalt;11301;100,0;24;24;0;0;100,00;10473;828;258;282;128;160;151;9
31958V1125796;Kraftforsyningen;EV8 S2D1 m8454;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;2023-01-18;1;5635;100,0;24;24;0;0;100,00;5209;426;115;135;78;98;91;7
